# qid label feat1 feat2 ...
0	0	-1.9510351886538364	-1.3055397383631759	0.12784040316728537	-0.31624259234358221
0	3	3.6469560724264198	1.1048462162564352	0.77779193542894831	0.066030697561216045
0	2	3.4675093422520455	-0.68360240262178373	0.36875078408249884	-0.9588826008289989
0	1	1.4500740890137471	-0.21576825995902099	-0.68092954440394138	1.2225413386740303
0	1	1.0716721778368927	-0.26958702816903191	0.53230918555334872	0.36544406436407834
0	3	4.9308210030078827	1.9788930552208857	-0.40641501638461558	-0.51224272907153734
0	0	0.61597942257549565	0.9640760495826437	-0.11394745765487507	-0.84015647696252804
0	2	3.6505927878247011	0.78968643581678621	0.54315426830519498	-0.6655097072886943
1	3	5.1789135630718945	-0.2238520944822418	0.28911939868998415	0.63128822583854038
1	1	1.1803287836426986	-0.17138439204591632	-0.63887784824334193	-0.27514225122668373
1	3	3.6341688843067566	1.000828967612482	-1.6828697716158048	-0.33488502998577485
1	1	2.086222331359278	0.61875622125994156	0.79334723519992523	-0.34872507224843757
1	0	0.85797588125715385	-0.37519478208193713	-1.2756863233379219	-1.1332872140034806
1	2	3.497160744053764	0.17413367428590809	0.69048535406776823	-0.42725264633653426
1	2	3.6255903939673368	-0.38195730903325276	0.45677523755741145	-0.66192594106665126
1	0	-0.38173789399832908	-1.1933408218435022	0.48697248078558181	-0.46940234020272387
2	3	4.076701687955846	-0.34425813337727951	-1.6873344339580298	-1.4471124724230873
2	0	-0.99724682760148176	0.65961988628064971	-0.90547905536006079	-0.3781625540393897
2	1	1.1437360289385741	0.54751115748497026	-0.93361768000987699	-0.20543755786763002
2	2	2.6609669240994376	0.88785525792385112	-1.7273204231923487	0.43442364354585733
2	1	0.90585004430320559	-1.3995226121175137	0.072129507713869515	-0.52949270906380241
2	1	1.5218521455234428	1.6376340183121787	-0.23935562747302427	-1.023497492621865
2	0	0.21999668397176517	1.651848153484349	0.83511124591457853	0.35687105914950934
2	1	0.3112369456771491	-0.91508876226100955	-0.92657594140552491	-0.38980980315576796
3	2	3.3135138474501953	0.92100845454958036	1.9967308916917865	2.9138624660073296
3	2	2.010461879968136	-2.2151177327672462	0.2677114623438358	-0.81294109531032599
3	1	0.88790320094019193	-0.17251785382412294	1.0659802307876436	0.15704856744534462
3	0	-1.0356537528258116	-1.3210969619883803	-0.48630790907333088	-0.053782550818320493
3	0	0.13027452147288585	0.78971615857658317	-0.49929559853915206	-1.1849437664170246
3	3	3.7747739354642467	1.9478842968177592	-0.82138667922438613	0.83848920373634495
3	1	2.4315730128742441	0.25399342701998506	-0.15663789765809041	-0.040762526135434025
3	1	1.9460722014820806	-0.4204658967963561	-1.2256057637672482	-1.2779375743196193
4	0	1.3060017417068248	0.30513378905617905	-0.41092723083373717	1.1062887100598888
4	2	4.535755991995992	0.51342002366815609	-1.2244690317205003	-1.368159199245665
4	3	6.2236657207832966	-0.40092834969129826	-0.38318732113598775	1.4614442922422022
4	3	3.6052729810441737	0.61063821498414195	-0.3946051228595896	-0.0051218667200712961
4	0	0.33757454879893356	0.99744744110751227	0.090584906901745546	0.64393879327685788
4	3	4.4512815980698823	-0.91005495843303352	-1.218813060423628	-0.87815236692875076
4	0	0.91590254235601309	-1.3919273366119562	0.030631492594417446	-0.48416943333357848
4	2	4.0027578253046041	0.39892691466978547	1.3373981074427437	-0.15450567924990047
5	1	1.5904897816278742	0.057579660027141127	2.5174740375339204	1.8768446112816701
5	0	-0.2873833615491761	-1.2222712776593565	-0.59070701396348646	0.31560500359034049
5	2	2.2709161622563916	-0.86662932243970914	-2.1472890297386549	-0.16266592054490767
5	2	2.4705605726339264	-1.1702698272457863	-0.094262554252556988	-1.7577283913566313
5	0	2.1292471120282981	-0.70640914742594962	-1.0967855784546396	1.836913528321314
5	2	1.8284333711746583	-0.56562037247367802	0.34155555094050954	1.7286976444055924
5	3	4.2547221540578901	0.75057298315853582	0.43476607446661863	-0.37615607123009925
5	0	-1.3748958083699818	-0.34923918773846846	-0.26638749000895512	0.23216988962625595
6	1	1.5531553475778674	-0.019372926591283715	-0.72155803354284742	0.31649426167330802
6	2	5.0931683089305952	1.3508726080785589	0.3858465525565008	-0.76305720969476754
6	2	4.1911429530888649	0.4482369214587747	0.48014340339161082	-1.7445859869741926
6	2	3.454420338214363	-1.0999373247432294	-0.47152480744994896	0.26371720435651957
6	3	4.2078288141964446	0.1908101265326706	-0.25197737820688537	0.15256251210246857
6	1	-1.0666584409312976	-0.31123318077394224	0.17651242137244696	0.2959939896870995
6	3	2.7432782175214174	0.50076108645374728	1.727350214164185	-1.5338614049161376
6	1	1.1714747768771061	0.19868457311094442	-1.052898510703949	-0.33445617235587666
7	2	4.7439345261677923	0.45230232191013969	0.82798817679705894	-0.29657095353470836
7	3	3.802576176699723	0.95145372309382115	-1.1783036231148656	0.78235034241766133
7	3	5.6712470934673194	0.43646093760061166	1.8206461576468016	0.73077469113864479
7	1	1.4330468271017991	-1.0445004304152767	-0.51827984236627467	1.5112284332767216
7	3	3.8010695714212535	-1.1479454219197152	0.032782092876260792	-1.2165601493811278
7	1	1.8120094715512438	1.2161853819127482	0.60876147222443977	-2.2912895085981
7	1	1.5720335732325779	0.29566960033447193	1.6162096816512073	-2.0632382768047428
7	2	3.5909063227933546	-1.4122776022852614	1.4759490480535089	0.36835661270065839
8	3	4.7344008926986962	0.23983873279125412	-0.86334526473938167	-0.14752868024035293
8	3	4.8833938643534953	1.2961153564420893	-1.0585360819784093	-0.12500903031957764
8	0	-0.74358822881256414	-0.81996480617818845	0.20230619183119358	0.84438519048532013
8	2	4.3289605904369894	1.3223246026357438	0.84182006689006184	0.55411650132409329
8	2	2.7948383111339559	-1.9819462031979074	1.604254361517141	-0.45769943095682564
8	1	2.8095506848605272	-1.7610867990640102	-1.2516472141061394	-1.6012779371188537
